,same class,different classes
68_317TP1_0004_matching_graph,303,48
69_267TP1_0004_matching_graph,303,48
70_83TP1_0004_matching_graph,303,48
71_221TP1_0004_matching_graph,303,48
72_252TP1_0004_matching_graph,303,48
73_361TP1_0004_matching_graph,303,48
74_220TP1_0004_matching_graph,303,48
75_249TP1_0004_matching_graph,303,48
76_317TP1_0004_matching_graph,303,48
77_177TP1_0004_matching_graph,303,48
78_206TP1_0004_matching_graph,303,48
79_263TP1_0004_matching_graph,303,48
38_130TP1_0007_matching_graph,383,48
40_217TP1_0007_matching_graph,383,48
42_244TP1_0007_matching_graph,383,48
44_342TP1_0007_matching_graph,383,48
46_394TP1_0007_matching_graph,383,48
48_421TP1_0007_matching_graph,383,48
50_287TP1_0007_matching_graph,383,48
52_314TP1_0007_matching_graph,383,48
54_342TP1_0007_matching_graph,383,48
56_473TP1_0007_matching_graph,383,48
31_474TP1_0011_matching_graph,326,50
32_529TP1_0011_matching_graph,326,50
33_542TP1_0011_matching_graph,326,50
5_546TP1_0012_matching_graph,315,50
6_449TP1_0012_matching_graph,315,50
7_465TP1_0012_matching_graph,315,50
8_545TP1_0012_matching_graph,315,50
9_695TP1_0012_matching_graph,315,50
34_221TP1_0017_matching_graph,324,50
35_564TP1_0017_matching_graph,324,50
36_763TP1_0017_matching_graph,324,50
37_787TP1_0017_matching_graph,324,50
10_259TP1_0018_matching_graph,322,49
11_253TP1_0018_matching_graph,322,49
12_283TP1_0018_matching_graph,322,49
13_546TP1_0018_matching_graph,322,49
14_576TP1_0018_matching_graph,322,49
15_782TP1_0018_matching_graph,322,49
16_817TP1_0018_matching_graph,322,49
17_636TP1_0018_matching_graph,322,49
18_782TP1_0018_matching_graph,322,49
19_737TP1_0018_matching_graph,322,49
39_8TP1_0034_matching_graph,303,48
41_205TP1_0034_matching_graph,303,48
43_434TP1_0034_matching_graph,303,48
45_354TP1_0034_matching_graph,303,48
47_800TP1_0034_matching_graph,303,48
49_787TP1_0034_matching_graph,303,48
51_782TP1_0034_matching_graph,303,48
53_904TP1_0034_matching_graph,303,48
55_1105TP1_0034_matching_graph,303,48
57_1075TP1_0034_matching_graph,303,48
58_1026TP1_0034_matching_graph,303,48
59_1126TP1_0034_matching_graph,303,48
60_1126TP1_0034_matching_graph,303,48
61_1174TP1_0034_matching_graph,303,48
62_1192TP1_0034_matching_graph,303,48
63_1203TP1_0034_matching_graph,303,48
64_1066TP1_0034_matching_graph,303,48
65_1101TP1_0034_matching_graph,303,48
66_1119TP1_0034_matching_graph,303,48
67_1154TP1_0034_matching_graph,303,48
20_1083TP1_0035_matching_graph,320,50
21_1126TP1_0035_matching_graph,320,50
22_1188TP1_0035_matching_graph,320,50
0_206TP1_0039_matching_graph,317,49
1_690TP1_0039_matching_graph,317,49
2_914TP1_0039_matching_graph,317,49
3_992TP1_0039_matching_graph,317,49
4_1192TP1_0039_matching_graph,317,49
23_186TP1_0049_matching_graph,317,50
24_179TP1_0049_matching_graph,317,50
25_695TP1_0049_matching_graph,317,50
26_1008TP1_0049_matching_graph,317,50
27_883TP1_0049_matching_graph,317,50
28_1154TP1_0049_matching_graph,317,50
29_1131TP1_0049_matching_graph,317,50
30_1199TP1_0049_matching_graph,317,50
